"subject" "activity" "variable" "value"
24 "laying" "tBodyGyroJerk-mean-X" -0.102813809652778
25 "laying" "tBodyGyroJerk-mean-X" -0.101646999342466
26 "laying" "tBodyGyroJerk-mean-X" -0.100368640868421
27 "laying" "tBodyGyroJerk-mean-X" -0.101147695256757
28 "laying" "tBodyGyroJerk-mean-X" -0.1045116270375
29 "laying" "tBodyGyroJerk-mean-X" -0.0995339880724638
30 "laying" "tBodyGyroJerk-mean-X" -0.102277358585714
1 "sitting" "tBodyGyroJerk-mean-X" -0.0936793807234043
2 "sitting" "tBodyGyroJerk-mean-X" -0.0936328412826087
3 "sitting" "tBodyGyroJerk-mean-X" -0.103605889057692
4 "sitting" "tBodyGyroJerk-mean-X" -0.09694948424
5 "sitting" "tBodyGyroJerk-mean-X" -0.0889747665681818
6 "sitting" "tBodyGyroJerk-mean-X" -0.0936693524363636
7 "sitting" "tBodyGyroJerk-mean-X" -0.0938155625083333
8 "sitting" "tBodyGyroJerk-mean-X" -0.0923150250434783
9 "sitting" "tBodyGyroJerk-mean-X" -0.0930708106
10 "sitting" "tBodyGyroJerk-mean-X" -0.0931555026481481
11 "sitting" "tBodyGyroJerk-mean-X" -0.0948423481320755
12 "sitting" "tBodyGyroJerk-mean-X" -0.0941023489803922
13 "sitting" "tBodyGyroJerk-mean-X" -0.095919848877551
14 "sitting" "tBodyGyroJerk-mean-X" -0.0921614578888889
15 "sitting" "tBodyGyroJerk-mean-X" -0.0953649067966102
16 "sitting" "tBodyGyroJerk-mean-X" -0.0957204520289855
17 "sitting" "tBodyGyroJerk-mean-X" -0.094247696875
18 "sitting" "tBodyGyroJerk-mean-X" -0.0954723233684211
19 "sitting" "tBodyGyroJerk-mean-X" -0.100986131452055
20 "sitting" "tBodyGyroJerk-mean-X" -0.0959970816060606
21 "sitting" "tBodyGyroJerk-mean-X" -0.101114775129412
22 "sitting" "tBodyGyroJerk-mean-X" -0.0986493161935484
23 "sitting" "tBodyGyroJerk-mean-X" -0.0967422192647059
24 "sitting" "tBodyGyroJerk-mean-X" -0.0951782658382353
25 "sitting" "tBodyGyroJerk-mean-X" -0.0954801379692308
26 "sitting" "tBodyGyroJerk-mean-X" -0.095984817
27 "sitting" "tBodyGyroJerk-mean-X" -0.0951635808
28 "sitting" "tBodyGyroJerk-mean-X" -0.0953935055833333
29 "sitting" "tBodyGyroJerk-mean-X" -0.0953636995833333
30 "sitting" "tBodyGyroJerk-mean-X" -0.095270767516129
1 "standing" "tBodyGyroJerk-mean-X" -0.0996092129056604
2 "standing" "tBodyGyroJerk-mean-X" -0.105562157888889
3 "standing" "tBodyGyroJerk-mean-X" -0.0994602620655738
4 "standing" "tBodyGyroJerk-mean-X" -0.103057894142857
5 "standing" "tBodyGyroJerk-mean-X" -0.0922249863035714
6 "standing" "tBodyGyroJerk-mean-X" -0.103292534210526
7 "standing" "tBodyGyroJerk-mean-X" -0.0901539662169811
8 "standing" "tBodyGyroJerk-mean-X" -0.097757576
9 "standing" "tBodyGyroJerk-mean-X" -0.095897704
10 "standing" "tBodyGyroJerk-mean-X" -0.104753833181818
11 "standing" "tBodyGyroJerk-mean-X" -0.099519355893617
12 "standing" "tBodyGyroJerk-mean-X" -0.0976380412377049
13 "standing" "tBodyGyroJerk-mean-X" -0.0981199986666667
14 "standing" "tBodyGyroJerk-mean-X" -0.100718458866667
15 "standing" "tBodyGyroJerk-mean-X" -0.101358786226415
16 "standing" "tBodyGyroJerk-mean-X" -0.100107332602564
17 "standing" "tBodyGyroJerk-mean-X" -0.101289168653846
18 "standing" "tBodyGyroJerk-mean-X" -0.0987174024657534
19 "standing" "tBodyGyroJerk-mean-X" -0.0990467890520548
20 "standing" "tBodyGyroJerk-mean-X" -0.102049132684932
21 "standing" "tBodyGyroJerk-mean-X" -0.103199796370787
22 "standing" "tBodyGyroJerk-mean-X" -0.0975013472380952
23 "standing" "tBodyGyroJerk-mean-X" -0.0981481050441177
24 "standing" "tBodyGyroJerk-mean-X" -0.0991947719855072
25 "standing" "tBodyGyroJerk-mean-X" -0.100473697756757
26 "standing" "tBodyGyroJerk-mean-X" -0.100355997108108
27 "standing" "tBodyGyroJerk-mean-X" -0.0987605078625
28 "standing" "tBodyGyroJerk-mean-X" -0.102248409070886
29 "standing" "tBodyGyroJerk-mean-X" -0.0988701505538462
30 "standing" "tBodyGyroJerk-mean-X" -0.0997160228220339
1 "walking" "tBodyGyroJerk-mean-X" -0.0899975423705263
2 "walking" "tBodyGyroJerk-mean-X" -0.0818833429152542
3 "walking" "tBodyGyroJerk-mean-X" -0.0952398165017241
4 "walking" "tBodyGyroJerk-mean-X" -0.115321556475
5 "walking" "tBodyGyroJerk-mean-X" -0.0888408355267857
6 "walking" "tBodyGyroJerk-mean-X" -0.0878891090105263
7 "walking" "tBodyGyroJerk-mean-X" -0.123654199751333
8 "walking" "tBodyGyroJerk-mean-X" -0.135886431360417
9 "walking" "tBodyGyroJerk-mean-X" -0.0809204094461538
10 "walking" "tBodyGyroJerk-mean-X" -0.122709563462264
11 "walking" "tBodyGyroJerk-mean-X" -0.0918204195491525
12 "walking" "tBodyGyroJerk-mean-X" -0.06223893174
13 "walking" "tBodyGyroJerk-mean-X" -0.0966598593263158
14 "walking" "tBodyGyroJerk-mean-X" -0.110656054802153
15 "walking" "tBodyGyroJerk-mean-X" -0.0776692754648148
16 "walking" "tBodyGyroJerk-mean-X" -0.110917348282353
17 "walking" "tBodyGyroJerk-mean-X" -0.109959237927869
18 "walking" "tBodyGyroJerk-mean-X" -0.0966435295642857
19 "walking" "tBodyGyroJerk-mean-X" -0.0832353261384615
20 "walking" "tBodyGyroJerk-mean-X" -0.0679992365372549
21 "walking" "tBodyGyroJerk-mean-X" -0.0868767709153846
22 "walking" "tBodyGyroJerk-mean-X" -0.132977562363043
23 "walking" "tBodyGyroJerk-mean-X" -0.0578128239067797
24 "walking" "tBodyGyroJerk-mean-X" -0.0625311679982759
25 "walking" "tBodyGyroJerk-mean-X" -0.102377269321622
26 "walking" "tBodyGyroJerk-mean-X" -0.099411456038983
27 "walking" "tBodyGyroJerk-mean-X" -0.0786163508824035
28 "walking" "tBodyGyroJerk-mean-X" -0.092974671262963
29 "walking" "tBodyGyroJerk-mean-X" -0.10688830318283
30 "walking" "tBodyGyroJerk-mean-X" -0.0873839917276923
1 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0739592036271429
2 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0581038498510638
3 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0778701650285714
4 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0921282734666667
5 "walking downstairs" "tBodyGyroJerk-mean-X" -0.110149008255319
6 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0256452232354167
7 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0597273512680851
8 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0349283489710526
9 "walking downstairs" "tBodyGyroJerk-mean-X" -0.094591202447619
10 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0643764005526316
11 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0220916265065217
12 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0264668968652174
13 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0647199842553191
14 "walking downstairs" "tBodyGyroJerk-mean-X" -0.108620377713333
15 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0482532079928571
16 "walking downstairs" "tBodyGyroJerk-mean-X" -0.103904044543617
17 "walking downstairs" "tBodyGyroJerk-mean-X" -0.1077700285
18 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0836566573181818
19 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0337429578461538
20 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0452503065777778
21 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0726461849022222
22 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0901744530194444
23 "walking downstairs" "tBodyGyroJerk-mean-X" -0.117725824412963
24 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0914145014654545
25 "walking downstairs" "tBodyGyroJerk-mean-X" -0.127952445399655
26 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0992465275036
27 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0515814754272727
28 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0266492977565217
29 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0743986469979167
30 "walking downstairs" "tBodyGyroJerk-mean-X" -0.0615954583870968
1 "walking upstairs" "tBodyGyroJerk-mean-X" -0.122232768011321
2 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0828858001333333
3 "walking upstairs" "tBodyGyroJerk-mean-X" -0.115510569491525
4 "walking upstairs" "tBodyGyroJerk-mean-X" -0.1314720713
5 "walking upstairs" "tBodyGyroJerk-mean-X" -0.143029686361702
6 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0652024492378431
7 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0856640866647059
8 "walking upstairs" "tBodyGyroJerk-mean-X" -0.15544567414878
9 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0684689593355102
10 "walking upstairs" "tBodyGyroJerk-mean-X" -0.157212539189362
11 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0645245413759259
12 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0455638872076923
13 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0664817176345455
14 "walking upstairs" "tBodyGyroJerk-mean-X" -0.128266667862963
15 "walking upstairs" "tBodyGyroJerk-mean-X" -0.144485986527083
16 "walking upstairs" "tBodyGyroJerk-mean-X" -0.140908293613922
17 "walking upstairs" "tBodyGyroJerk-mean-X" -0.142655397660417
18 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0899953036658621
19 "walking upstairs" "tBodyGyroJerk-mean-X" -0.1018063044
20 "walking upstairs" "tBodyGyroJerk-mean-X" -0.148389168870392
21 "walking upstairs" "tBodyGyroJerk-mean-X" -0.144351492595745
22 "walking upstairs" "tBodyGyroJerk-mean-X" -0.148450080695476
23 "walking upstairs" "tBodyGyroJerk-mean-X" -0.109913094117647
24 "walking upstairs" "tBodyGyroJerk-mean-X" -0.146800845605424
25 "walking upstairs" "tBodyGyroJerk-mean-X" -0.126481161061538
26 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0975590199454545
27 "walking upstairs" "tBodyGyroJerk-mean-X" -0.0937518711117647
28 "walking upstairs" "tBodyGyroJerk-mean-X" -0.080568055454902
29 "walking upstairs" "tBodyGyroJerk-mean-X" -0.130429072653061
30 "walking upstairs" "tBodyGyroJerk-mean-X" -0.108414261326154
1 "laying" "tBodyGyroJerk-mean-Y" -0.04151728689
2 "laying" "tBodyGyroJerk-mean-Y" -0.0358590176083333
3 "laying" "tBodyGyroJerk-mean-Y" -0.0389771765322581
4 "laying" "tBodyGyroJerk-mean-Y" -0.0381230432222222
5 "laying" "tBodyGyroJerk-mean-Y" -0.0404446925288462
6 "laying" "tBodyGyroJerk-mean-Y" -0.0424104289992982
7 "laying" "tBodyGyroJerk-mean-Y" -0.0358897425826923
8 "laying" "tBodyGyroJerk-mean-Y" -0.0389735198722222
9 "laying" "tBodyGyroJerk-mean-Y" -0.027552256948
10 "laying" "tBodyGyroJerk-mean-Y" -0.0388797920413793
11 "laying" "tBodyGyroJerk-mean-Y" -0.0412391429298246
12 "laying" "tBodyGyroJerk-mean-Y" -0.0410675310833333
13 "laying" "tBodyGyroJerk-mean-Y" -0.0417744000370968
14 "laying" "tBodyGyroJerk-mean-Y" -0.0372677398193922
15 "laying" "tBodyGyroJerk-mean-Y" -0.0415878968152778
16 "laying" "tBodyGyroJerk-mean-Y" -0.0347735325871429
17 "laying" "tBodyGyroJerk-mean-Y" -0.0361961143943662
18 "laying" "tBodyGyroJerk-mean-Y" -0.0393440191846154
19 "laying" "tBodyGyroJerk-mean-Y" -0.0371476597051807
20 "laying" "tBodyGyroJerk-mean-Y" -0.038776298
21 "laying" "tBodyGyroJerk-mean-Y" -0.0346275066055556
22 "laying" "tBodyGyroJerk-mean-Y" -0.037608730565
23 "laying" "tBodyGyroJerk-mean-Y" -0.0372449750569444
24 "laying" "tBodyGyroJerk-mean-Y" -0.0382323710416667
25 "laying" "tBodyGyroJerk-mean-Y" -0.0426718870280822
26 "laying" "tBodyGyroJerk-mean-Y" -0.0396682720394737
27 "laying" "tBodyGyroJerk-mean-Y" -0.0362186160902703
28 "laying" "tBodyGyroJerk-mean-Y" -0.03560100499625
29 "laying" "tBodyGyroJerk-mean-Y" -0.0386768295072464
30 "laying" "tBodyGyroJerk-mean-Y" -0.0384875867528571
1 "sitting" "tBodyGyroJerk-mean-Y" -0.0402118124255319
2 "sitting" "tBodyGyroJerk-mean-Y" -0.0415602029130435
3 "sitting" "tBodyGyroJerk-mean-Y" -0.0360909881807692
4 "sitting" "tBodyGyroJerk-mean-Y" -0.041848389996
5 "sitting" "tBodyGyroJerk-mean-Y" -0.0454702982386364
6 "sitting" "tBodyGyroJerk-mean-Y" -0.0333986700025455
7 "sitting" "tBodyGyroJerk-mean-Y" -0.0396444885
8 "sitting" "tBodyGyroJerk-mean-Y" -0.0402673770652174
9 "sitting" "tBodyGyroJerk-mean-Y" -0.046663441472
10 "sitting" "tBodyGyroJerk-mean-Y" -0.0411216540925926
11 "sitting" "tBodyGyroJerk-mean-Y" -0.0392813049264151
12 "sitting" "tBodyGyroJerk-mean-Y" -0.0387477474705882
13 "sitting" "tBodyGyroJerk-mean-Y" -0.041036688077551
14 "sitting" "tBodyGyroJerk-mean-Y" -0.0434577295055556
15 "sitting" "tBodyGyroJerk-mean-Y" -0.0396068774557627
16 "sitting" "tBodyGyroJerk-mean-Y" -0.0450369280637681
17 "sitting" "tBodyGyroJerk-mean-Y" -0.0411134199378125
18 "sitting" "tBodyGyroJerk-mean-Y" -0.0397125591491228
19 "sitting" "tBodyGyroJerk-mean-Y" -0.0425170215068493
20 "sitting" "tBodyGyroJerk-mean-Y" -0.0407299244348485
21 "sitting" "tBodyGyroJerk-mean-Y" -0.0391483428502824
22 "sitting" "tBodyGyroJerk-mean-Y" -0.0423409822741935
23 "sitting" "tBodyGyroJerk-mean-Y" -0.0434602554691176
24 "sitting" "tBodyGyroJerk-mean-Y" -0.040616936
25 "sitting" "tBodyGyroJerk-mean-Y" -0.0391651423907692
26 "sitting" "tBodyGyroJerk-mean-Y" -0.0403070205666667
27 "sitting" "tBodyGyroJerk-mean-Y" -0.0396410809285714
28 "sitting" "tBodyGyroJerk-mean-Y" -0.0408007786402778
29 "sitting" "tBodyGyroJerk-mean-Y" -0.040001843485
30 "sitting" "tBodyGyroJerk-mean-Y" -0.0407930587264516
1 "standing" "tBodyGyroJerk-mean-Y" -0.0440627877924528
2 "standing" "tBodyGyroJerk-mean-Y" -0.042241953537037
3 "standing" "tBodyGyroJerk-mean-Y" -0.0472415819016393
4 "standing" "tBodyGyroJerk-mean-Y" -0.0461257201357143
5 "standing" "tBodyGyroJerk-mean-Y" -0.0399108188821429
6 "standing" "tBodyGyroJerk-mean-Y" -0.0428828304736842
7 "standing" "tBodyGyroJerk-mean-Y" -0.0412797611886792
8 "standing" "tBodyGyroJerk-mean-Y" -0.0485190684259259
9 "standing" "tBodyGyroJerk-mean-Y" -0.0419199574333333
10 "standing" "tBodyGyroJerk-mean-Y" -0.0371593000727273
11 "standing" "tBodyGyroJerk-mean-Y" -0.0395992140851064
12 "standing" "tBodyGyroJerk-mean-Y" -0.0409520826508197
13 "standing" "tBodyGyroJerk-mean-Y" -0.0412872577807018
14 "standing" "tBodyGyroJerk-mean-Y" -0.04500967927
15 "standing" "tBodyGyroJerk-mean-Y" -0.0438507492018868
16 "standing" "tBodyGyroJerk-mean-Y" -0.0424982241410256
17 "standing" "tBodyGyroJerk-mean-Y" -0.0404518753974359
18 "standing" "tBodyGyroJerk-mean-Y" -0.0406573412739726
19 "standing" "tBodyGyroJerk-mean-Y" -0.0422918533780822
20 "standing" "tBodyGyroJerk-mean-Y" -0.0432152397506849
21 "standing" "tBodyGyroJerk-mean-Y" -0.0404300756516854
22 "standing" "tBodyGyroJerk-mean-Y" -0.0420998733444444
23 "standing" "tBodyGyroJerk-mean-Y" -0.0416774165735294
24 "standing" "tBodyGyroJerk-mean-Y" -0.0431738608
25 "standing" "tBodyGyroJerk-mean-Y" -0.0418294632148649
26 "standing" "tBodyGyroJerk-mean-Y" -0.0409011992972973
27 "standing" "tBodyGyroJerk-mean-Y" -0.0417471753375
28 "standing" "tBodyGyroJerk-mean-Y" -0.0431364662518987
29 "standing" "tBodyGyroJerk-mean-Y" -0.0405110578461538
30 "standing" "tBodyGyroJerk-mean-Y" -0.0437759700423729
1 "walking" "tBodyGyroJerk-mean-Y" -0.0398428709463158
2 "walking" "tBodyGyroJerk-mean-Y" -0.0538299449067797
3 "walking" "tBodyGyroJerk-mean-Y" -0.0387874651724138
4 "walking" "tBodyGyroJerk-mean-Y" -0.0393474489133333
5 "walking" "tBodyGyroJerk-mean-Y" -0.0449559531089286
6 "walking" "tBodyGyroJerk-mean-Y" -0.0362308971842105
7 "walking" "tBodyGyroJerk-mean-Y" -0.0447766029745614
8 "walking" "tBodyGyroJerk-mean-Y" -0.0314880905541667
9 "walking" "tBodyGyroJerk-mean-Y" -0.0356283427038462
10 "walking" "tBodyGyroJerk-mean-Y" -0.0519204981037736
11 "walking" "tBodyGyroJerk-mean-Y" -0.0514172549559322
12 "walking" "tBodyGyroJerk-mean-Y" -0.049852604592
13 "walking" "tBodyGyroJerk-mean-Y" -0.0319849271912281
14 "walking" "tBodyGyroJerk-mean-Y" -0.0438969529084746
15 "walking" "tBodyGyroJerk-mean-Y" -0.0552536572125926
16 "walking" "tBodyGyroJerk-mean-Y" -0.0433876843176471
17 "walking" "tBodyGyroJerk-mean-Y" -0.0379251328622951
18 "walking" "tBodyGyroJerk-mean-Y" -0.0433771125875
19 "walking" "tBodyGyroJerk-mean-Y" -0.0307128442115385
20 "walking" "tBodyGyroJerk-mean-Y" -0.0514175758627451
21 "walking" "tBodyGyroJerk-mean-Y" -0.0515650260576923
22 "walking" "tBodyGyroJerk-mean-Y" -0.0321910702173913
23 "walking" "tBodyGyroJerk-mean-Y" -0.0516704755661017
24 "walking" "tBodyGyroJerk-mean-Y" -0.0502895008551724
25 "walking" "tBodyGyroJerk-mean-Y" -0.0398986518064865
26 "walking" "tBodyGyroJerk-mean-Y" -0.0456538283033898
27 "walking" "tBodyGyroJerk-mean-Y" -0.0476974404561403
28 "walking" "tBodyGyroJerk-mean-Y" -0.0515394449611111
29 "walking" "tBodyGyroJerk-mean-Y" -0.0479898124113208
30 "walking" "tBodyGyroJerk-mean-Y" -0.0617028868769231
1 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0439902783367347
2 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0421470257531915
3 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0391567930959184
4 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0348434913444444
5 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0708296588478723
6 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0768089915604167
7 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0381904275744681
8 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0534969692794737
9 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0597608334619048
10 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0489378053157895
11 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0520272987304348
12 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0609177195869565
13 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0669414080765958
14 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0740589810844444
15 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0495415503071429
16 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0567686629753191
17 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0381702367441304
18 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0509120258890909
19 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0394612603358974
20 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0577371504488889
21 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.07359521674
22 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0355171408083333
23 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0352891614740741
24 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0291766311418182
25 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0415203345874138
26 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.037268109685
27 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0642023574227273
28 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0570410865136957
29 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0671482305364583
30 "walking downstairs" "tBodyGyroJerk-mean-Y" -0.0496807640258064
1 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0421485884509434
2 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0424053708458333
3 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0400372510491525
4 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0390508828865385
5 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0559895777393617
6 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0457705354509804
7 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0482219105196078
8 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.027919577097561
9 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0302797452408163
10 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0372348522521277
11 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0719834687944444
12 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0335406569057692
13 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0453051954036364
14 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0207749732407407
15 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0365419164020833
16 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0296211298558824
17 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0414496328508333
18 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0527472610827586
19 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0346288461475
20 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0189816250372549
21 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0132022768074468
22 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0381312609738095
23 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0523943787039216
24 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0317350582050847
25 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0281452998369231
26 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0386244096705455
27 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0509235220237255
28 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0492552129156863
29 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0511035119816327
30 "walking upstairs" "tBodyGyroJerk-mean-Y" -0.0141113353615385
1 "laying" "tBodyGyroJerk-mean-Z" -0.0740501211
2 "laying" "tBodyGyroJerk-mean-Z" -0.0701783020833333
3 "laying" "tBodyGyroJerk-mean-Z" -0.06873387
4 "laying" "tBodyGyroJerk-mean-Z" -0.0712156288333333
5 "laying" "tBodyGyroJerk-mean-Z" -0.07083096875
6 "laying" "tBodyGyroJerk-mean-Z" -0.0717774743859649
7 "laying" "tBodyGyroJerk-mean-Z" -0.0671901794615385
8 "laying" "tBodyGyroJerk-mean-Z" -0.0694123150925926
9 "laying" "tBodyGyroJerk-mean-Z" -0.0569490475
10 "laying" "tBodyGyroJerk-mean-Z" -0.0590744912758621
11 "laying" "tBodyGyroJerk-mean-Z" -0.0666957489649123
12 "laying" "tBodyGyroJerk-mean-Z" -0.0678909002816667
13 "laying" "tBodyGyroJerk-mean-Z" -0.0648770419677419
14 "laying" "tBodyGyroJerk-mean-Z" -0.0566171868039216
15 "laying" "tBodyGyroJerk-mean-Z" -0.0624334556236111
16 "laying" "tBodyGyroJerk-mean-Z" -0.0576790435142857
17 "laying" "tBodyGyroJerk-mean-Z" -0.0604927046338028
18 "laying" "tBodyGyroJerk-mean-Z" -0.0593135986615385
19 "laying" "tBodyGyroJerk-mean-Z" -0.0599161477951807
20 "laying" "tBodyGyroJerk-mean-Z" -0.0610028293088235
21 "laying" "tBodyGyroJerk-mean-Z" -0.0601398663555556
22 "laying" "tBodyGyroJerk-mean-Z" -0.0702723568194445
23 "laying" "tBodyGyroJerk-mean-Z" -0.0621991626111111
24 "laying" "tBodyGyroJerk-mean-Z" -0.0624116966805556
25 "laying" "tBodyGyroJerk-mean-Z" -0.0596922147205479
26 "laying" "tBodyGyroJerk-mean-Z" -0.0711533355789474
27 "laying" "tBodyGyroJerk-mean-Z" -0.0642797849864865
28 "laying" "tBodyGyroJerk-mean-Z" -0.05345019146375
29 "laying" "tBodyGyroJerk-mean-Z" -0.0674469666086956
30 "laying" "tBodyGyroJerk-mean-Z" -0.0595736770285714
1 "sitting" "tBodyGyroJerk-mean-Z" -0.046702627
2 "sitting" "tBodyGyroJerk-mean-Z" -0.04358509665
3 "sitting" "tBodyGyroJerk-mean-Z" -0.0590079966686538
4 "sitting" "tBodyGyroJerk-mean-Z" -0.0489964351672
5 "sitting" "tBodyGyroJerk-mean-Z" -0.0487714733568182
6 "sitting" "tBodyGyroJerk-mean-Z" -0.0465504310978182
7 "sitting" "tBodyGyroJerk-mean-Z" -0.0454566269166667
8 "sitting" "tBodyGyroJerk-mean-Z" -0.0445732240217391
9 "sitting" "tBodyGyroJerk-mean-Z" -0.052841489994
10 "sitting" "tBodyGyroJerk-mean-Z" -0.048941191502963
11 "sitting" "tBodyGyroJerk-mean-Z" -0.0505395462396226
12 "sitting" "tBodyGyroJerk-mean-Z" -0.0515634091411765
13 "sitting" "tBodyGyroJerk-mean-Z" -0.0466121595938776
14 "sitting" "tBodyGyroJerk-mean-Z" -0.0520121608148148
15 "sitting" "tBodyGyroJerk-mean-Z" -0.0524148341983051
16 "sitting" "tBodyGyroJerk-mean-Z" -0.0588371273536232
17 "sitting" "tBodyGyroJerk-mean-Z" -0.051090324421875
18 "sitting" "tBodyGyroJerk-mean-Z" -0.0523030404789474
19 "sitting" "tBodyGyroJerk-mean-Z" -0.0590801684246575
20 "sitting" "tBodyGyroJerk-mean-Z" -0.0465835149090909
21 "sitting" "tBodyGyroJerk-mean-Z" -0.0526409877294118
22 "sitting" "tBodyGyroJerk-mean-Z" -0.0517193986693548
23 "sitting" "tBodyGyroJerk-mean-Z" -0.0485561086867647
24 "sitting" "tBodyGyroJerk-mean-Z" -0.051596655125
25 "sitting" "tBodyGyroJerk-mean-Z" -0.0495595643230769
26 "sitting" "tBodyGyroJerk-mean-Z" -0.0487627204433077
27 "sitting" "tBodyGyroJerk-mean-Z" -0.0503883556285714
28 "sitting" "tBodyGyroJerk-mean-Z" -0.0579015362166667
29 "sitting" "tBodyGyroJerk-mean-Z" -0.047000897695
30 "sitting" "tBodyGyroJerk-mean-Z" -0.0488204595806452
1 "standing" "tBodyGyroJerk-mean-Z" -0.0489505466716981
2 "standing" "tBodyGyroJerk-mean-Z" -0.0546539479425926
3 "standing" "tBodyGyroJerk-mean-Z" -0.0416832156688525
4 "standing" "tBodyGyroJerk-mean-Z" -0.0490753497867857
5 "standing" "tBodyGyroJerk-mean-Z" -0.0422221341625
6 "standing" "tBodyGyroJerk-mean-Z" -0.0506432189438596
